"X","Y","D_epicenter(km)","Geo_zone","Footprint(m2)","Num_floors","Construction_year","Building_type","AB 0s","AB -1s","AB 0.05s","AB 0.1s","AB 0.5s","AB 1s","AB 1.5s","AB 2s","AB 3s","AB 4s","Damage_state"
7476380.46250601,4841820.29065128,4.7,"z2",120,2,1987,"bt5.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds2."
7475913.4630142,4841918.30524479,4.72,"z2",95,2,1980,"bt5.",0.226642,12.0239,0.314732,0.47193,0.234158,0.0826548,0.0416297,0.0254045,0.0114669,0.00665922,"ds2."
7475913.4630142,4841918.30524479,4.72,"z2",100,1,1974,"bt5.",0.226642,12.0239,0.314732,0.47193,0.234158,0.0826548,0.0416297,0.0254045,0.0114669,0.00665922,"ds2."
7476045.46222767,4841869.30101187,4.73,"z2",100,2,1978,"bt5.",0.226457,12.0154,0.314443,0.471501,0.234013,0.0826095,0.0416075,0.0253903,0.0114605,0.00665531,"ds2."
7475220.44893987,4841572.32433077,5.29,"z2",63,2,1985,"bt5.",0.216079,11.5352,0.29833,0.447508,0.22583,0.0800488,0.0403536,0.0245898,0.0110937,0.00643526,"ds2."
7475320.44708335,4841493.32090907,5.32,"z2",111,2,1970,"bt5.",0.215524,11.5094,0.297472,0.44623,0.225389,0.0799107,0.040286,0.0245466,0.011074,0.00642342,"ds2."
7475570.44285007,4841309.3123971,5.4,"z2",53,2,1970,"bt5.",0.214046,11.4408,0.295187,0.442825,0.224214,0.0795422,0.0401054,0.0244316,0.0110213,0.00639186,"ds2."
7474706.44994707,4841695.34047371,5.4,"z2",100,1,1980,"bt5.",0.214046,11.4408,0.295187,0.442825,0.224214,0.0795422,0.0401054,0.0244316,0.0110213,0.00639186,"ds2."
7474593.44778697,4841643.34360924,5.5,"z2",93,2,1977,"bt5.",0.212203,11.3551,0.29234,0.438582,0.222745,0.0790812,0.0398796,0.0242877,0.0109555,0.00635241,"ds2."
7475559.43751355,4841134.31181302,5.57,"z2",95,2,1980,"bt5.",0.210915,11.2952,0.290353,0.435621,0.221716,0.0787583,0.0397215,0.024187,0.0109094,0.00632481,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",73,2,1980,"bt5.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475011.52102392,4843998.34336047,3.35,"z2",116,2,1989,"bt5.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds2."
7475729.51665045,4843728.32028718,3.13,"z5",70,1,1966,"bt4.",0.266222,11.7359,0.386901,0.594589,0.23437,0.075374,0.0373046,0.0223024,0.00999686,0.00581511,"ds2."
7475710.5168191,4843737.32089674,3.13,"z5",77,1,1970,"bt4.",0.266222,11.7359,0.386901,0.594589,0.23437,0.075374,0.0373046,0.0223024,0.00999686,0.00581511,"ds2."
7475661.51028766,4843529.32128799,3.34,"z8",90,1,1975,"bt4.",0.252166,13.1071,0.354956,0.532467,0.25288,0.0881432,0.0442738,0.0270714,0.0122267,0.00711594,"ds2."
7475011.52102392,4843998.34336047,3.35,"z2",86,1,1963,"bt4.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds2."
7475011.52102392,4843998.34336047,3.35,"z2",95,1,1963,"bt4.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds2."
7475519.50519854,4843385.32481919,3.53,"z6",59,1,1974,"bt4.",0.251832,12.7533,0.355223,0.535673,0.248637,0.0855338,0.0428427,0.0260549,0.0117429,0.00682442,"ds2."
7474552.51109658,4843749.35591339,3.85,"z5",39,1,1972,"bt4.",0.252144,11.2037,0.364591,0.559933,0.224369,0.0725707,0.0359732,0.0214979,0.00963719,0.00560412,"ds2."
7478166.49154227,4842473.24019231,4.04,"z5",104,1,1968,"bt4.",0.248267,11.0564,0.35847,0.550425,0.221592,0.0717897,0.0356021,0.0212738,0.00953706,0.00554543,"ds2."
7476562.46966934,4842026.28624257,4.46,"z2",75,1,1967,"bt4.",0.231442,12.2451,0.322221,0.483073,0.237906,0.0838245,0.0422023,0.0257708,0.0116349,0.00676014,"ds2."
7474785.48145699,4842726.34350417,4.48,"z5",32,1,1965,"bt4.",0.23914,10.7085,0.344104,0.52811,0.215015,0.0699354,0.0347203,0.0207419,0.00929945,0.00540623,"ds2."
7475655.46756878,4842114.31405741,4.62,"z5",40,1,1968,"bt4.",0.23621,10.5965,0.339504,0.520965,0.212891,0.0693351,0.0344347,0.0205698,0.00922257,0.00536122,"ds2."
7476270.46367606,4841878.29427355,4.66,"z2",87,1,1965,"bt4.",0.227752,12.0751,0.316462,0.474505,0.235027,0.0829261,0.0417625,0.0254894,0.0115059,0.0066826,"ds2."
7476380.46250601,4841820.29065128,4.7,"z2",81,1,1969,"bt4.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds2."
7476380.46250601,4841820.29065128,4.7,"z2",85,1,1968,"bt4.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds2."
7476163.45217115,4841515.29559694,5.04,"z2",80,2,1968,"bt4.",0.22071,11.7498,0.305508,0.458199,0.229495,0.0811969,0.0409158,0.0249485,0.011258,0.00653377,"ds2."
7474856.4505581,4841689.33591897,5.34,"z2",80,1,1970,"bt4.",0.215155,11.4923,0.2969,0.445378,0.225096,0.0798186,0.0402408,0.0245179,0.0110608,0.00641553,"ds2."
7475147.44744284,4841535.32634139,5.35,"z2",113,2,1966,"bt4.",0.21497,11.4837,0.296614,0.444952,0.224949,0.0797726,0.0402183,0.0245035,0.0110543,0.00641159,"ds2."
7474719.45088958,4841724.34024358,5.37,"z2",74,1,1967,"bt4.",0.2146,11.4665,0.296043,0.444101,0.224655,0.0796804,0.0401732,0.0244747,0.0110411,0.0064037,"ds2."
7474729.45043314,4841707.33984752,5.38,"z2",67,1,1964,"bt4.",0.214416,11.4579,0.295758,0.443676,0.224508,0.0796344,0.0401506,0.0244604,0.0110345,0.00639975,"ds2."
7474649.45104187,4841741.34244245,5.39,"z2",39,1,1967,"bt4.",0.214231,11.4494,0.295472,0.44325,0.224361,0.0795883,0.040128,0.024446,0.0110279,0.00639581,"ds2."
7474678.44947534,4841684.34126099,5.43,"z2",74,1,1966,"bt4.",0.213493,11.4151,0.294332,0.441551,0.223773,0.0794039,0.0400377,0.0243884,0.0110016,0.00638002,"ds2."
7474631.44829131,4841653.34252482,5.48,"z2",35,1,1965,"bt4.",0.212571,11.3722,0.292908,0.43943,0.223039,0.0791734,0.0399248,0.0243165,0.0109687,0.0063603,"ds2."
7474626.4460668,4841580.34228313,5.54,"z2",41,1,1970,"bt4.",0.211467,11.3209,0.291204,0.436889,0.222157,0.0788967,0.0397893,0.0242302,0.0109292,0.00633664,"ds2."
7475259.43988937,4841265.32155189,5.55,"z2",92,1,1964,"bt4.",0.211283,11.3123,0.29092,0.436466,0.22201,0.0788506,0.0397667,0.0242158,0.0109226,0.00633269,"ds2."
7475106.43323859,4841071.32514636,5.79,"z2",84,1,1968,"bt4.",0.206887,11.1076,0.284149,0.426371,0.218487,0.0777436,0.0392244,0.0238707,0.0107647,0.00623819,"ds2."
7474979.4339533,4841117.32921058,5.8,"z2",122,1,1968,"bt4.",0.206704,11.0991,0.283868,0.425953,0.21834,0.0776975,0.0392018,0.0238563,0.0107582,0.00623426,"ds2."
7475859.42693273,4840731.30065676,5.88,"z2",119,3,1964,"bt4.",0.205248,11.0311,0.28163,0.422615,0.217168,0.0773288,0.0390211,0.0237415,0.0107056,0.00620284,"ds2."
7475859.42693273,4840731.30065676,5.88,"z2",119,3,1964,"bt4.",0.205248,11.0311,0.28163,0.422615,0.217168,0.0773288,0.0390211,0.0237415,0.0107056,0.00620284,"ds2."
7475183.42221593,4840692.3208374,6.12,"z2",120,1,1969,"bt4.",0.20091,10.8283,0.274975,0.412687,0.213662,0.0762249,0.0384802,0.0233978,0.0105485,0.00610891,"ds2."
7475057.37185647,4839043.3159984,7.72,"z7",67,2,1967,"bt4.",0.174853,9.35914,0.236352,0.356428,0.188613,0.0673063,0.0339966,0.0205103,0.00922293,0.00532342,"ds2."
7475011.52102392,4843998.34336047,3.35,"z2",65,1,1960,"bt3.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds2."
7475519.50519854,4843385.32481919,3.53,"z6",44,1,1954,"bt3.",0.251832,12.7533,0.355223,0.535673,0.248637,0.0855338,0.0428427,0.0260549,0.0117429,0.00682442,"ds2."
7475519.50477553,4843371.32474725,3.54,"z6",36,1,1954,"bt3.",0.251654,12.7455,0.354942,0.535252,0.248502,0.0854931,0.0428229,0.0260424,0.0117372,0.00682098,"ds2."
7478354.49972974,4842712.23575873,3.85,"z5",83,1,1960,"bt3.",0.252144,11.2037,0.364591,0.559933,0.224369,0.0725707,0.0359732,0.0214979,0.00963719,0.00560412,"ds2."
7474431.51191111,4843797.35980618,3.91,"z5",103,1,1962,"bt3.",0.250925,11.1574,0.362665,0.556942,0.223497,0.0723256,0.0358568,0.0214275,0.00960576,0.00558569,"ds2."
7478805.50374185,4842767.22244103,3.94,"z5",65,1,1952,"bt3.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds2."
7478679.50076355,4842690.225838,3.97,"z5",42,1,1950,"bt3.",0.249701,11.1109,0.360733,0.55394,0.222621,0.0720791,0.0357396,0.0213568,0.00957416,0.00556716,"ds2."
7475750.47626736,4842386.31261857,4.33,"z5",35,1,1960,"bt3.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds2."
7475537.47599934,4842414.31918613,4.39,"z5",44,1,1950,"bt3.",0.241019,10.7803,0.347057,0.532697,0.216374,0.070319,0.0349028,0.020852,0.00934859,0.00543501,"ds2."
7475298.47583312,4842450.32658012,4.46,"z5",210,1,1950,"bt3.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds2."
7475544.47002943,4842215.31793199,4.57,"z5",95,1,1950,"bt3.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds2."
7475382.47123668,4842283.32317363,4.57,"z5",106,1,1955,"bt3.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds2."
7475137.4712126,4842325.330783,4.64,"z5",59,1,1951,"bt3.",0.23579,10.5804,0.338847,0.519943,0.212587,0.069249,0.0343938,0.0205451,0.00921155,0.00535477,"ds2."
7476247.46352195,4841877.29495925,4.67,"z2",57,1,1955,"bt3.",0.227567,12.0666,0.316173,0.474076,0.234883,0.0828809,0.0417404,0.0254753,0.0114994,0.00667871,"ds2."
7475161.46732794,4842192.32936192,4.75,"z5",25,1,1948,"bt3.",0.233483,10.492,0.33523,0.514326,0.210909,0.0687744,0.0341679,0.0204091,0.00915078,0.0053192,"ds2."
7475365.44436419,4841395.31903707,5.39,"z2",95,1,1953,"bt3.",0.214231,11.4494,0.295472,0.44325,0.224361,0.0795883,0.040128,0.024446,0.0110279,0.00639581,"ds2."
7475569.43377047,4841008.31086063,5.69,"z2",88,1,1952,"bt3.",0.208714,11.1927,0.286961,0.430564,0.219954,0.0782047,0.0394503,0.0240144,0.0108305,0.00627753,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",74,1,1961,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",77,1,1955,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",62,1,1955,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",74,1,1961,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",112,1,1960,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475955.43126869,4840858.29843598,5.73,"z2",48,1,1960,"bt3.",0.207982,11.1586,0.285834,0.428885,0.219367,0.0780203,0.0393599,0.0239569,0.0108042,0.00626179,"ds2."
7475490.41584077,4840427.31019925,6.27,"z2",66,1,1954,"bt3.",0.198224,10.7026,0.270865,0.406554,0.211481,0.0755372,0.0381432,0.023184,0.0104508,0.00605052,"ds2."
7475235.39445734,4839762.31439398,6.98,"z6",79,1,1952,"bt3.",0.187674,9.88669,0.255948,0.386337,0.198305,0.0700842,0.0353243,0.0213244,0.00958996,0.00554163,"ds2."
7476155.47577179,4842299.29994372,4.28,"z5",79,1,1935,"bt2.",0.243308,10.8676,0.350658,0.538291,0.218026,0.0707851,0.0351244,0.0209856,0.00940831,0.00546999,"ds2."
7475721.47789713,4842445.31380079,4.29,"z5",40,2,1925,"bt2.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds2."
7476175.47403248,4842238.29902113,4.34,"z5",81,1,1932,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds2."
7476175.47403248,4842238.29902113,4.34,"z5",115,1,1937,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds2."
7475357.4786155,4842532.32523915,4.36,"z5",35,1,1938,"bt2.",0.241644,10.8042,0.34804,0.534224,0.216826,0.0704465,0.0349634,0.0208885,0.00936492,0.00544457,"ds2."
7475357.4786155,4842532.32523915,4.36,"z5",73,1,1940,"bt2.",0.241644,10.8042,0.34804,0.534224,0.216826,0.0704465,0.0349634,0.0208885,0.00936492,0.00544457,"ds2."
7475566.47422204,4842350.31797894,4.43,"z5",77,2,1938,"bt2.",0.240184,10.7484,0.345745,0.530659,0.215771,0.0701488,0.0348218,0.0208031,0.00932678,0.00542224,"ds2."
7475566.47422204,4842350.31797894,4.43,"z5",92,1,1930,"bt2.",0.240184,10.7484,0.345745,0.530659,0.215771,0.0701488,0.0348218,0.0208031,0.00932678,0.00542224,"ds2."
7475937.47169904,4842202.30601154,4.44,"z5",43,2,1939,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds2."
7475868.47206558,4842226.30821384,4.44,"z5",91,2,1936,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds2."
7475526.47428016,4842359.31923412,4.44,"z5",67,1,1938,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds2."
7475368.47589244,4842440.32442342,4.44,"z5",65,1,1930,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds2."
7475427.47494037,4842398.32242364,4.45,"z5",40,1,1937,"bt2.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds2."
7475346.4751467,4842419.32497247,4.46,"z5",65,1,1932,"bt2.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds2."
7475346.4751467,4842419.32497247,4.46,"z5",65,1,1932,"bt2.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds2."
7475382.47123668,4842283.32317363,4.57,"z5",94,1,1939,"bt2.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds2."
7475382.47123668,4842283.32317363,4.57,"z5",54,1,1926,"bt2.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds2."
7475382.47123668,4842283.32317363,4.57,"z5",78,1,1928,"bt2.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds2."
7475655.46756878,4842114.31405741,4.62,"z5",86,1,1935,"bt2.",0.23621,10.5965,0.339504,0.520965,0.212891,0.0693351,0.0344347,0.0205698,0.00922257,0.00536122,"ds2."
7476269.46230899,4841833.29406322,4.71,"z2",76,1,1940,"bt2.",0.226827,12.0325,0.31502,0.472359,0.234303,0.0827001,0.0416518,0.0254187,0.0114734,0.00666312,"ds2."
7475007.46941439,4842288.33450889,4.74,"z5",47,1,1940,"bt2.",0.233693,10.5001,0.335559,0.514836,0.211062,0.0688177,0.0341885,0.0204215,0.00915631,0.00532244,"ds2."
7475161.46732794,4842192.32936192,4.75,"z5",42,1,1927,"bt2.",0.233483,10.492,0.33523,0.514326,0.210909,0.0687744,0.0341679,0.0204091,0.00915078,0.0053192,"ds2."
7475525.43793388,4841154.31294562,5.57,"z2",134,1,1936,"bt2.",0.210915,11.2952,0.290353,0.435621,0.221716,0.0787583,0.0397215,0.024187,0.0109094,0.00632481,"ds2."
7475603.47854404,4842487.31757627,4.29,"z5",55,1,1937,"bt2.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds2."
7478805.50374185,4842767.22244103,3.94,"z5",58,1,1953,"bt1.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds2."
7475319.47747665,4842501.32622079,4.4,"z5",60,1,1898,"bt1.",0.24081,10.7723,0.346729,0.532187,0.216223,0.0702765,0.0348825,0.0208398,0.00934315,0.00543182,"ds2."
7475526.47428016,4842359.31923412,4.44,"z5",56,1,1938,"bt1.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds2."
7475885.47134082,4842199.30756596,4.46,"z5",47,1,1940,"bt1.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds2."
7475613.46816561,4842141.31546341,4.61,"z5",37,1,1910,"bt1.",0.236419,10.6045,0.339833,0.521475,0.213043,0.0693781,0.0344552,0.0205821,0.00922808,0.00536445,"ds2."
7475913.4630142,4841918.30524479,4.72,"z2",50,1,1935,"bt1.",0.226642,12.0239,0.314732,0.47193,0.234158,0.0826548,0.0416297,0.0254045,0.0114669,0.00665922,"ds2."
7475546.43647698,4841102.31203959,5.61,"z2",35,1,1952,"bt1.",0.210181,11.261,0.28922,0.433933,0.221129,0.0785738,0.0396311,0.0241295,0.0108831,0.00630904,"ds2."
7474802.51829286,4843944.34938314,3.53,"z2",42,2,1994,"bt6.",0.248109,13.0091,0.348392,0.521974,0.250751,0.0878201,0.0441576,0.027025,0.0122105,0.0071067,"ds3."
7475783.46317601,4841946.30931306,4.73,"z5",48,2,2001,"bt6.",0.233903,10.5081,0.335888,0.515347,0.211215,0.0688609,0.034209,0.0204338,0.00916185,0.00532568,"ds3."
7475395.505,4843095.28505,3.84,"z5",88,2,1990,"bt6.",0.252347,11.2114,0.364911,0.56043,0.224514,0.0726115,0.0359926,0.0215095,0.00964241,0.00560718,"ds3."
7474876.12,4843578.204,3.75,"z5",66,2,1997,"bt6.",0.254163,11.2803,0.367782,0.564891,0.225812,0.0729759,0.0361657,0.0216141,0.00968915,0.00563458,"ds3."
7475322.51574392,4843769.33277919,3.32,"z5",110,2,1985,"bt5.",0.262625,11.6003,0.381188,0.585714,0.231827,0.0746625,0.0369668,0.0220981,0.00990553,0.0057615,"ds3."
7475011.52102392,4843998.34336047,3.35,"z2",24,2,1980,"bt5.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds3."
7476266.47418071,4842227.29621968,4.32,"z5",96,2,1976,"bt5.",0.242477,10.8359,0.34935,0.536258,0.217427,0.070616,0.035044,0.0209371,0.00938664,0.0054573,"ds3."
7476266.47418071,4842227.29621968,4.32,"z5",99,1,1985,"bt5.",0.242477,10.8359,0.34935,0.536258,0.217427,0.070616,0.035044,0.0209371,0.00938664,0.0054573,"ds3."
7476539.47096277,4842073.28718306,4.42,"z2",76,3,1979,"bt5.",0.232178,12.279,0.32337,0.484783,0.238478,0.084003,0.0422896,0.0258267,0.0116605,0.00677556,"ds3."
7476540.47009691,4842044.28699493,4.45,"z2",66,3,1980,"bt5.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds3."
7476540.47009691,4842044.28699493,4.45,"z2",68,2,1971,"bt5.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds3."
7475578.47093096,4842239.31702984,4.53,"z5",12,3,1970,"bt5.",0.238094,10.6686,0.342462,0.525559,0.214258,0.0697215,0.0346185,0.0206806,0.00927205,0.00539019,"ds3."
7476271.46428284,4841898.29434948,4.64,"z2",103,2,1973,"bt5.",0.228122,12.0922,0.317038,0.475363,0.235316,0.0830164,0.0418067,0.0255177,0.0115188,0.00669039,"ds3."
7476380.46250601,4841820.29065128,4.7,"z2",90,2,1975,"bt5.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds3."
7476065.46317496,4841897.30055651,4.7,"z2",142,1,1970,"bt5.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds3."
7476269.46230899,4841833.29406322,4.71,"z2",108,2,1970,"bt5.",0.226827,12.0325,0.31502,0.472359,0.234303,0.0827001,0.0416518,0.0254187,0.0114734,0.00666312,"ds3."
7475989.46232231,4841882.30277108,4.73,"z2",86,2,1970,"bt5.",0.226457,12.0154,0.314443,0.471501,0.234013,0.0826095,0.0416075,0.0253903,0.0114605,0.00665531,"ds3."
7475214.884,4843673.888,3.46,"z5",90,2,1970,"bt5.",0.259914,11.4979,0.376888,0.579036,0.229905,0.0741242,0.0367112,0.0219436,0.00983645,0.00572097,"ds3."
7474490.752,4843765.42,3.88,"z5",121,2,1971,"bt5.",0.251535,11.1806,0.363629,0.558439,0.223934,0.0724484,0.0359151,0.0214627,0.0096215,0.00559492,"ds3."
7474721.832,4843357.584,4.02,"z6",120,3,1974,"bt5.",0.242909,12.3604,0.341186,0.514604,0.241872,0.083477,0.041843,0.0254217,0.0114539,0.00665138,"ds3."
7473388.748,4842805.836,5.34,"z6",123,2,1975,"bt5.",0.217849,11.2475,0.302147,0.455931,0.22249,0.0775515,0.0389609,0.0236031,0.0106253,0.00615665,"ds3."
7473906.012,4844221.564,4.07,"z2",93,2,1980,"bt5.",0.238559,12.5721,0.333365,0.499645,0.243422,0.0855429,0.0430433,0.0263097,0.0118821,0.00690885,"ds3."
7473388.748,4842805.836,5.34,"z6",123,2,1975,"bt5.",0.217849,11.2475,0.302147,0.455931,0.22249,0.0775515,0.0389609,0.0236031,0.0106253,0.00615665,"ds3."
7474733.50628335,4843558.34943909,3.86,"z5",61,1,1965,"bt4.",0.251941,11.196,0.36427,0.559435,0.224224,0.07253,0.0359539,0.0214862,0.00963197,0.00560105,"ds3."
7478607.50033127,4842688.22800103,3.95,"z5",100,1,1970,"bt4.",0.250109,11.1265,0.361378,0.554942,0.222914,0.0721614,0.0357787,0.0213804,0.00958471,0.00557335,"ds3."
7478071.47946088,4842089.24105575,4.4,"z2",65,2,1965,"bt4.",0.232545,12.2959,0.323944,0.485637,0.238764,0.084092,0.0423332,0.0258546,0.0116733,0.00678326,"ds3."
7476539.47096277,4842073.28718306,4.42,"z2",75,1,1966,"bt4.",0.232178,12.279,0.32337,0.484783,0.238478,0.084003,0.0422896,0.0258267,0.0116605,0.00677556,"ds3."
7476255.46414222,4841896.29481783,4.65,"z2",68,2,1968,"bt4.",0.227937,12.0837,0.31675,0.474934,0.235172,0.0829712,0.0417846,0.0255036,0.0115124,0.0066865,"ds3."
7475857.4646808,4841983.30727998,4.67,"z5",44,1,1975,"bt4.",0.235161,10.5563,0.33786,0.518411,0.21213,0.0691198,0.0343323,0.0205081,0.009195,0.00534509,"ds3."
7476269.46230899,4841833.29406322,4.71,"z2",70,2,1965,"bt4.",0.226827,12.0325,0.31502,0.472359,0.234303,0.0827001,0.0416518,0.0254187,0.0114734,0.00666312,"ds3."
7476179.46183726,4841833.29677894,4.73,"z2",100,2,1970,"bt4.",0.226457,12.0154,0.314443,0.471501,0.234013,0.0826095,0.0416075,0.0253903,0.0114605,0.00665531,"ds3."
7475993.46198334,4841870.30258308,4.74,"z2",84,2,1966,"bt4.",0.226272,12.0068,0.314155,0.471072,0.233868,0.0825642,0.0415853,0.0253761,0.011454,0.00665141,"ds3."
7475812.46178501,4841895.30817605,4.77,"z8",63,2,1968,"bt4.",0.226373,11.9331,0.314491,0.47219,0.233016,0.0819886,0.0412659,0.0251479,0.0113451,0.00658596,"ds3."
7476064.45948653,4841775.29994198,4.81,"z2",69,2,1969,"bt4.",0.224975,11.947,0.312136,0.468067,0.232852,0.0822465,0.0414298,0.0252767,0.0114084,0.00662404,"ds3."
7474343.47307001,4842525.35578599,4.91,"z5",139,1,1970,"bt4.",0.230125,10.3632,0.329973,0.50616,0.208461,0.0680809,0.0338378,0.0202102,0.009062,0.00526726,"ds3."
7475054.72,4843990.424,3.33,"z2",78,2,1960,"bt4.",0.251513,13.1644,0.353769,0.529958,0.253343,0.0886242,0.0445509,0.0272778,0.0123266,0.00717677,"ds3."
7475049.636,4843325.296,3.84,"z8",63,1,1967,"bt4.",0.243446,12.7119,0.341208,0.512003,0.246232,0.0860889,0.0432701,0.0264282,0.0119317,0.00693832,"ds3."
7473941.556,4844191.644,4.05,"z2",13,1,1968,"bt4.",0.23892,12.5887,0.333932,0.500487,0.243701,0.0856296,0.0430858,0.0263369,0.0118946,0.00691637,"ds3."
7473406.832,4842596.98,5.47,"z5",124,2,1968,"bt4.",0.218421,9.91199,0.311716,0.477802,0.199862,0.0656374,0.0326739,0.0195099,0.00874937,0.00508446,"ds3."
7473406.832,4842596.98,5.47,"z5",124,2,1968,"bt4.",0.218421,9.91199,0.311716,0.477802,0.199862,0.0656374,0.0326739,0.0195099,0.00874937,0.00508446,"ds3."
7473312.196,4842628.08,5.52,"z8",72,1,1969,"bt4.",0.212406,11.2908,0.292841,0.439881,0.221992,0.0785508,0.0395846,0.0240781,0.0108558,0.00629282,"ds3."
7473312.196,4842628.08,5.52,"z8",72,1,1969,"bt4.",0.212406,11.2908,0.292841,0.439881,0.221992,0.0785508,0.0395846,0.0240781,0.0108558,0.00629282,"ds3."
7473348.1,4842622.34,5.5,"z8",90,1,1969,"bt4.",0.212776,11.3079,0.293413,0.440734,0.222287,0.078643,0.0396297,0.0241067,0.0108689,0.00630065,"ds3."
7473348.1,4842622.34,5.5,"z8",90,1,1969,"bt4.",0.212776,11.3079,0.293413,0.440734,0.222287,0.078643,0.0396297,0.0241067,0.0108689,0.00630065,"ds3."
